"Animal_ID","Test_Date","Sex","Line","Birth_Date","Age_at_Test","Age_Months","Weight","YM_Distance","YM_Mean_speed","YM_Spontaneous_alternations","YM_Total_arm_entries","YM_Alternating_Arm_Returns","YM_Same_Arm_Returns","YM_Prct_Spontaneous_Alternations","YM_Prct_Alternating_Arm_Returns"
57914,"2024-02-26","Female","(CByB6F1/J x C3D2F1/J)/J","2022-12-13",14.4546649145861,14,46.8,7.949,0.017,9,14,3,14,75,25
57914,"2024-04-01","Female","(CByB6F1/J x C3D2F1/J)/J","2022-12-13",15.6044678055191,16,NA,13.11,0.027,19,34,10,34,59,31
57914,"2024-05-07","Female","(CByB6F1/J x C3D2F1/J)/J","2022-12-13",16.7871222076216,17,42.54,12.949,0.027,20,36,10,36,59,29
57914,"2024-06-03","Female","(CByB6F1/J x C3D2F1/J)/J","2022-12-13",17.6741130091984,18,44.53,12.259,0.026,16,27,7,27,64,28
57914,"2024-07-02","Female","(CByB6F1/J x C3D2F1/J)/J","2022-12-13",18.6268068331143,19,45.9,7.581,0.016,10,19,7,19,59,41
57915,"2024-02-26","Female","(CByB6F1/J x C3D2F1/J)/J","2022-12-13",14.4546649145861,14,35.52,6.044,0.013,9,18,7,18,56,44
57915,"2024-04-01","Female","(CByB6F1/J x C3D2F1/J)/J","2022-12-13",15.6044678055191,16,NA,9.493,0.02,13,22,6,22,65,30
57915,"2024-05-07","Female","(CByB6F1/J x C3D2F1/J)/J","2022-12-13",16.7871222076216,17,52.48,8.72,0.018,12,22,8,22,60,40
57915,"2024-06-03","Female","(CByB6F1/J x C3D2F1/J)/J","2022-12-13",17.6741130091984,18,52.84,9.599,0.02,13,22,6,22,65,30
57915,"2024-07-02","Female","(CByB6F1/J x C3D2F1/J)/J","2022-12-13",18.6268068331143,19,53.8,7.973,0.017,12,18,4,18,75,25
57916,"2024-02-26","Female","(CByB6F1/J x C3D2F1/J)/J","2022-12-13",14.4546649145861,14,50.1,0.362,0.001,0,0,0,0,0,0
57916,"2024-04-01","Female","(CByB6F1/J x C3D2F1/J)/J","2022-12-13",15.6044678055191,16,NA,1.383,0.003,0,0,0,0,0,0
57916,"2024-05-07","Female","(CByB6F1/J x C3D2F1/J)/J","2022-12-13",16.7871222076216,17,47.07,1.134,0.002,0,2,0,2,NA,NA
57916,"2024-06-03","Female","(CByB6F1/J x C3D2F1/J)/J","2022-12-13",17.6741130091984,18,50.09,0.541,0.001,0,0,0,0,0,0
57916,"2024-07-02","Female","(CByB6F1/J x C3D2F1/J)/J","2022-12-13",18.6268068331143,19,51,1.35,0.003,0,3,1,3,0,100
57917,"2024-02-26","Female","(CByB6F1/J x C3D2F1/J)/J","2022-12-13",14.4546649145861,14,47.12,10.164,0.021,15,28,6,28,58,23
57917,"2024-04-01","Female","(CByB6F1/J x C3D2F1/J)/J","2022-12-13",15.6044678055191,16,NA,9.365,0.02,15,23,5,23,71,24
57917,"2024-05-07","Female","(CByB6F1/J x C3D2F1/J)/J","2022-12-13",16.7871222076216,17,47.13,13.679,0.028,19,34,9,34,59,28
57917,"2024-06-03","Female","(CByB6F1/J x C3D2F1/J)/J","2022-12-13",17.6741130091984,18,51.45,7.732,0.016,13,18,3,18,81,19
57917,"2024-07-02","Female","(CByB6F1/J x C3D2F1/J)/J","2022-12-13",18.6268068331143,19,50.07,7.499,0.016,10,19,5,19,59,29
57918,"2024-02-26","Female","(CByB6F1/J x C3D2F1/J)/J","2022-12-13",14.4546649145861,14,49.05,7.477,0.016,6,15,1,15,46,8
57918,"2024-04-01","Female","(CByB6F1/J x C3D2F1/J)/J","2022-12-13",15.6044678055191,16,NA,6.365,0.013,11,17,2,17,73,13
57918,"2024-05-07","Female","(CByB6F1/J x C3D2F1/J)/J","2022-12-13",16.7871222076216,17,41.23,6.026,0.013,8,15,4,15,62,31
57918,"2024-06-03","Female","(CByB6F1/J x C3D2F1/J)/J","2022-12-13",17.6741130091984,18,41.23,6.035,0.013,7,16,6,16,50,43
57918,"2024-07-02","Female","(CByB6F1/J x C3D2F1/J)/J","2022-12-13",18.6268068331143,19,42.67,4.972,0.01,4,12,4,12,40,40
57919,"2024-02-26","Female","(CByB6F1/J x C3D2F1/J)/J","2022-12-13",14.4546649145861,14,37.1,3.773,0.008,4,11,5,11,44,56
57919,"2024-04-01","Female","(CByB6F1/J x C3D2F1/J)/J","2022-12-13",15.6044678055191,16,NA,8.885,0.019,12,22,5,22,60,25
57919,"2024-05-07","Female","(CByB6F1/J x C3D2F1/J)/J","2022-12-13",16.7871222076216,17,40.02,7.207,0.015,10,16,3,16,71,21
57919,"2024-06-03","Female","(CByB6F1/J x C3D2F1/J)/J","2022-12-13",17.6741130091984,18,41.38,9.371,0.02,10,24,10,24,45,45
57919,"2024-07-02","Female","(CByB6F1/J x C3D2F1/J)/J","2022-12-13",18.6268068331143,19,41.61,7.357,0.015,13,20,5,20,72,28
57920,"2024-02-26","Female","(CByB6F1/J x C3D2F1/J)/J","2022-12-13",14.4546649145861,14,42.4,6.129,0.013,5,11,4,11,56,44
57920,"2024-04-01","Female","(CByB6F1/J x C3D2F1/J)/J","2022-12-13",15.6044678055191,16,NA,10.282,0.021,17,31,6,31,59,21
57920,"2024-05-07","Female","(CByB6F1/J x C3D2F1/J)/J","2022-12-13",16.7871222076216,17,38.65,7.513,0.016,13,22,4,22,65,20
57920,"2024-06-03","Female","(CByB6F1/J x C3D2F1/J)/J","2022-12-13",17.6741130091984,18,40.12,6.288,0.013,10,16,3,16,71,21
57920,"2024-07-02","Female","(CByB6F1/J x C3D2F1/J)/J","2022-12-13",18.6268068331143,19,42.37,0.361,0.001,0,1,0,1,0,0
57921,"2024-02-26","Female","(CByB6F1/J x C3D2F1/J)/J","2022-12-13",14.4546649145861,14,36.98,5.615,0.012,9,12,1,12,90,10
57921,"2024-04-01","Female","(CByB6F1/J x C3D2F1/J)/J","2022-12-13",15.6044678055191,16,NA,11.621,0.024,16,32,9,32,53,30
57921,"2024-05-07","Female","(CByB6F1/J x C3D2F1/J)/J","2022-12-13",16.7871222076216,17,39.69,10.848,0.023,15,33,14,33,48,45
57921,"2024-06-03","Female","(CByB6F1/J x C3D2F1/J)/J","2022-12-13",17.6741130091984,18,40.3,9.865,0.021,18,26,6,26,75,25
57921,"2024-07-02","Female","(CByB6F1/J x C3D2F1/J)/J","2022-12-13",18.6268068331143,19,40.73,8.462,0.018,14,21,3,21,74,16
57922,"2024-02-26","Female","(CByB6F1/J x C3D2F1/J)/J","2022-12-13",14.4546649145861,14,47.64,8.576,0.018,9,18,7,18,56,44
57922,"2024-04-01","Female","(CByB6F1/J x C3D2F1/J)/J","2022-12-13",15.6044678055191,16,NA,6.619,0.014,13,20,5,20,72,28
57922,"2024-05-07","Female","(CByB6F1/J x C3D2F1/J)/J","2022-12-13",16.7871222076216,17,48.1,5.949,0.012,5,14,5,14,42,42
57922,"2024-06-03","Female","(CByB6F1/J x C3D2F1/J)/J","2022-12-13",17.6741130091984,18,48.07,5.896,0.012,6,13,4,13,55,36
57922,"2024-07-02","Female","(CByB6F1/J x C3D2F1/J)/J","2022-12-13",18.6268068331143,19,49.36,4.602,0.01,8,12,2,12,80,20
57923,"2024-02-26","Female","(CByB6F1/J x C3D2F1/J)/J","2022-12-13",14.4546649145861,14,37.58,8.34,0.017,11,21,8,21,58,42
57923,"2024-04-01","Female","(CByB6F1/J x C3D2F1/J)/J","2022-12-13",15.6044678055191,16,NA,10.548,0.022,12,26,11,26,50,46
57923,"2024-05-07","Female","(CByB6F1/J x C3D2F1/J)/J","2022-12-13",16.7871222076216,17,37.98,11.301,0.024,16,29,11,29,59,41
57923,"2024-06-03","Female","(CByB6F1/J x C3D2F1/J)/J","2022-12-13",17.6741130091984,18,38.55,6.359,0.013,12,17,3,17,80,20
57923,"2024-07-02","Female","(CByB6F1/J x C3D2F1/J)/J","2022-12-13",18.6268068331143,19,37.25,6.421,0.013,6,16,4,16,43,29
57924,"2024-02-26","Female","(CByB6F1/J x C3D2F1/J)/J","2022-12-13",14.4546649145861,14,56.61,9.101,0.019,10,19,6,19,59,35
57924,"2024-04-01","Female","(CByB6F1/J x C3D2F1/J)/J","2022-12-13",15.6044678055191,16,NA,6.834,0.014,13,20,4,20,72,22
57924,"2024-05-07","Female","(CByB6F1/J x C3D2F1/J)/J","2022-12-13",16.7871222076216,17,59.72,6.613,0.014,12,16,2,16,86,14
57924,"2024-06-03","Female","(CByB6F1/J x C3D2F1/J)/J","2022-12-13",17.6741130091984,18,59.81,7.743,0.016,12,21,4,21,63,21
57924,"2024-07-02","Female","(CByB6F1/J x C3D2F1/J)/J","2022-12-13",18.6268068331143,19,49.56,5.785,0.012,9,14,3,14,75,25
57925,"2024-02-26","Female","(CByB6F1/J x C3D2F1/J)/J","2022-12-13",14.4546649145861,14,41.82,11.907,0.025,16,36,17,36,47,50
57925,"2024-04-01","Female","(CByB6F1/J x C3D2F1/J)/J","2022-12-13",15.6044678055191,16,NA,9.189,0.019,12,22,6,22,60,30
57925,"2024-05-07","Female","(CByB6F1/J x C3D2F1/J)/J","2022-12-13",16.7871222076216,17,28.02,9.497,0.02,17,24,3,24,77,14
57925,"2024-06-03","Female","(CByB6F1/J x C3D2F1/J)/J","2022-12-13",17.6741130091984,18,27.87,6.766,0.014,9,16,5,16,64,36
57925,"2024-07-02","Female","(CByB6F1/J x C3D2F1/J)/J","2022-12-13",18.6268068331143,19,29.47,8.909,0.019,14,22,5,22,70,25
57926,"2024-02-26","Female","(CByB6F1/J x C3D2F1/J)/J","2022-12-13",14.4546649145861,14,28.13,10.338,0.022,14,23,5,23,67,24
57926,"2024-04-01","Female","(CByB6F1/J x C3D2F1/J)/J","2022-12-13",15.6044678055191,16,NA,7.212,0.015,9,19,1,19,53,6
57926,"2024-05-07","Female","(CByB6F1/J x C3D2F1/J)/J","2022-12-13",16.7871222076216,17,42.53,6.291,0.013,7,17,4,17,47,27
57926,"2024-06-03","Female","(CByB6F1/J x C3D2F1/J)/J","2022-12-13",17.6741130091984,18,43.24,4.987,0.01,4,12,5,12,40,50
57926,"2024-07-02","Female","(CByB6F1/J x C3D2F1/J)/J","2022-12-13",18.6268068331143,19,40.15,5.627,0.012,7,14,5,14,58,42
57927,"2024-02-26","Female","(CByB6F1/J x C3D2F1/J)/J","2022-12-13",14.4546649145861,14,42,5.462,0.011,8,13,3,13,73,27
57927,"2024-04-01","Female","(CByB6F1/J x C3D2F1/J)/J","2022-12-13",15.6044678055191,16,NA,5.947,0.012,9,18,2,18,56,13
57927,"2024-05-07","Female","(CByB6F1/J x C3D2F1/J)/J","2022-12-13",16.7871222076216,17,28.82,6.971,0.015,10,19,6,19,59,35
57927,"2024-06-03","Female","(CByB6F1/J x C3D2F1/J)/J","2022-12-13",17.6741130091984,18,26.76,5.988,0.012,7,13,3,13,64,27
57927,"2024-07-02","Female","(CByB6F1/J x C3D2F1/J)/J","2022-12-13",18.6268068331143,19,27.17,5.715,0.012,8,12,0,12,80,0
57928,"2024-02-26","Female","(CByB6F1/J x C3D2F1/J)/J","2022-12-13",14.4546649145861,14,26.27,6.876,0.014,5,14,7,14,42,58
57928,"2024-04-01","Female","(CByB6F1/J x C3D2F1/J)/J","2022-12-13",15.6044678055191,16,NA,10.481,0.022,15,29,12,29,56,44
57928,"2024-05-07","Female","(CByB6F1/J x C3D2F1/J)/J","2022-12-13",16.7871222076216,17,35.04,11.263,0.023,13,27,11,27,52,44
57928,"2024-06-03","Female","(CByB6F1/J x C3D2F1/J)/J","2022-12-13",17.6741130091984,18,34.33,8.926,0.019,12,20,3,20,67,17
57928,"2024-07-02","Female","(CByB6F1/J x C3D2F1/J)/J","2022-12-13",18.6268068331143,19,34.03,8.873,0.018,10,21,9,21,53,47
57929,"2024-02-26","Female","(CByB6F1/J x C3D2F1/J)/J","2022-12-13",14.4546649145861,14,37.1,6.654,0.014,12,19,5,19,71,29
57929,"2024-04-01","Female","(CByB6F1/J x C3D2F1/J)/J","2022-12-13",15.6044678055191,16,NA,9.096,0.019,18,26,6,26,75,25
57929,"2024-05-07","Female","(CByB6F1/J x C3D2F1/J)/J","2022-12-13",16.7871222076216,17,46.83,8.629,0.018,14,24,8,24,64,36
57929,"2024-06-03","Female","(CByB6F1/J x C3D2F1/J)/J","2022-12-13",17.6741130091984,18,49.92,8.265,0.017,11,20,7,20,61,39
57929,"2024-07-02","Female","(CByB6F1/J x C3D2F1/J)/J","2022-12-13",18.6268068331143,19,50.36,6.307,0.013,13,16,1,16,93,7
57930,"2024-02-26","Female","(CByB6F1/J x C3D2F1/J)/J","2022-12-13",14.4546649145861,14,39.94,7.067,0.015,6,11,3,11,67,33
57930,"2024-04-01","Female","(CByB6F1/J x C3D2F1/J)/J","2022-12-13",15.6044678055191,16,NA,8.488,0.018,16,24,4,24,73,18
57930,"2024-05-07","Female","(CByB6F1/J x C3D2F1/J)/J","2022-12-13",16.7871222076216,17,42.14,10.06,0.021,15,23,1,23,71,5
57930,"2024-06-03","Female","(CByB6F1/J x C3D2F1/J)/J","2022-12-13",17.6741130091984,18,42.21,9.388,0.02,12,23,9,23,57,43
57931,"2024-02-26","Female","(CByB6F1/J x C3D2F1/J)/J","2022-12-13",14.4546649145861,14,39.4,8.473,0.018,15,25,7,25,65,30
57931,"2024-04-01","Female","(CByB6F1/J x C3D2F1/J)/J","2022-12-13",15.6044678055191,16,NA,8.553,0.018,11,23,4,23,52,19
57931,"2024-05-07","Female","(CByB6F1/J x C3D2F1/J)/J","2022-12-13",16.7871222076216,17,31.78,7.82,0.016,14,18,2,18,88,13
57931,"2024-06-03","Female","(CByB6F1/J x C3D2F1/J)/J","2022-12-13",17.6741130091984,18,32.23,9.949,0.021,17,24,5,24,77,23
57932,"2024-02-26","Female","(CByB6F1/J x C3D2F1/J)/J","2022-12-13",14.4546649145861,14,31.5,10.799,0.022,14,24,8,24,64,36
57932,"2024-04-01","Female","(CByB6F1/J x C3D2F1/J)/J","2022-12-13",15.6044678055191,16,NA,11.523,0.024,17,30,11,30,61,39
57932,"2024-05-07","Female","(CByB6F1/J x C3D2F1/J)/J","2022-12-13",16.7871222076216,17,37.66,8.268,0.017,12,19,2,19,71,12
57932,"2024-06-03","Female","(CByB6F1/J x C3D2F1/J)/J","2022-12-13",17.6741130091984,18,37.86,4.1,0.009,1,9,4,9,14,57
57933,"2024-02-26","Female","(CByB6F1/J x C3D2F1/J)/J","2022-12-13",14.4546649145861,14,38.46,4.478,0.009,4,10,2,10,50,25
57933,"2024-04-01","Female","(CByB6F1/J x C3D2F1/J)/J","2022-12-13",15.6044678055191,16,NA,7.234,0.015,10,17,3,17,67,20
57933,"2024-05-07","Female","(CByB6F1/J x C3D2F1/J)/J","2022-12-13",16.7871222076216,17,40.33,8.099,0.017,9,20,4,20,50,22
57933,"2024-06-03","Female","(CByB6F1/J x C3D2F1/J)/J","2022-12-13",17.6741130091984,18,40.69,8.41,0.018,15,23,6,23,71,29
57934,"2024-02-26","Female","(CByB6F1/J x C3D2F1/J)/J","2022-12-13",14.4546649145861,14,39.57,5.868,0.012,4,12,6,12,40,60
57934,"2024-04-01","Female","(CByB6F1/J x C3D2F1/J)/J","2022-12-13",15.6044678055191,16,NA,7.47,0.016,11,21,8,21,58,42
57934,"2024-05-07","Female","(CByB6F1/J x C3D2F1/J)/J","2022-12-13",16.7871222076216,17,41.33,7.681,0.016,10,20,8,20,56,44
57934,"2024-06-03","Female","(CByB6F1/J x C3D2F1/J)/J","2022-12-13",17.6741130091984,18,41.56,3.454,0.007,3,8,2,8,50,33
58175,"2024-04-29","Female","(CByB6F1/J x C3D2F1/J)/J","2023-01-10",15.6044678055191,16,39.06,2.365,0.005,0,4,1,3,0,50
58175,"2024-05-22","Female","(CByB6F1/J x C3D2F1/J)/J","2023-01-10",16.3600525624179,16,39.71,5.73,0.012,12,18,3,18,75,19
58175,"2024-06-11","Female","(CByB6F1/J x C3D2F1/J)/J","2023-01-10",17.0170827858081,17,40.21,6.093,0.013,7,16,5,16,50,36
58175,"2024-07-09","Female","(CByB6F1/J x C3D2F1/J)/J","2023-01-10",17.9369250985545,18,38.67,4.816,0.01,5,12,1,12,50,10
58175,"2024-08-12","Female","(CByB6F1/J x C3D2F1/J)/J","2023-01-10",19.053876478318,19,36.2,5.053,0.011,5,10,3,10,63,38
58175,"2024-09-10","Female","(CByB6F1/J x C3D2F1/J)/J","2023-01-10",20.0065703022339,20,37.77,6.006,0.013,11,16,1,16,79,7
58175,"2024-10-10","Female","(CByB6F1/J x C3D2F1/J)/J","2023-01-10",20.9921156373193,21,37.85,4.041,0.008,4,9,2,9,57,29
58176,"2024-04-29","Female","(CByB6F1/J x C3D2F1/J)/J","2023-01-10",15.6044678055191,16,50.85,8.773,0.018,8,19,7,19,47,41
58176,"2024-05-22","Female","(CByB6F1/J x C3D2F1/J)/J","2023-01-10",16.3600525624179,16,51.93,1.027,0.002,0,1,0,1,0,0
58176,"2024-06-11","Female","(CByB6F1/J x C3D2F1/J)/J","2023-01-10",17.0170827858081,17,50.52,0.974,0.002,0,2,0,2,NA,NA
58176,"2024-07-09","Female","(CByB6F1/J x C3D2F1/J)/J","2023-01-10",17.9369250985545,18,50.1,5.149,0.011,5,12,4,12,50,40
58176,"2024-08-12","Female","(CByB6F1/J x C3D2F1/J)/J","2023-01-10",19.053876478318,19,50.1,2.667,0.006,1,3,0,3,100,0
58176,"2024-09-10","Female","(CByB6F1/J x C3D2F1/J)/J","2023-01-10",20.0065703022339,20,49.74,5.259,0.011,6,12,4,12,60,40
58176,"2024-10-10","Female","(CByB6F1/J x C3D2F1/J)/J","2023-01-10",20.9921156373193,21,47.24,1.078,0.002,0,1,0,1,0,0
58177,"2024-04-29","Female","(CByB6F1/J x C3D2F1/J)/J","2023-01-10",15.6044678055191,16,50.16,5.325,0.011,8,13,2,13,73,18
58177,"2024-05-22","Female","(CByB6F1/J x C3D2F1/J)/J","2023-01-10",16.3600525624179,16,51.05,5.316,0.011,9,18,6,18,56,38
58177,"2024-06-11","Female","(CByB6F1/J x C3D2F1/J)/J","2023-01-10",17.0170827858081,17,52.18,5.479,0.011,7,12,2,12,70,20
58177,"2024-07-09","Female","(CByB6F1/J x C3D2F1/J)/J","2023-01-10",17.9369250985545,18,52.74,5.671,0.012,10,13,1,13,91,9
58177,"2024-08-12","Female","(CByB6F1/J x C3D2F1/J)/J","2023-01-10",19.053876478318,19,53.1,6.537,0.014,10,12,0,12,100,0
58177,"2024-09-10","Female","(CByB6F1/J x C3D2F1/J)/J","2023-01-10",20.0065703022339,20,52.68,3.235,0.007,6,8,0,8,100,0
58177,"2024-10-10","Female","(CByB6F1/J x C3D2F1/J)/J","2023-01-10",20.9921156373193,21,51.49,5.538,0.012,7,12,3,12,70,30
58178,"2024-04-29","Female","(CByB6F1/J x C3D2F1/J)/J","2023-01-10",15.6044678055191,16,37.92,6.581,0.014,9,18,4,18,56,25
58178,"2024-05-22","Female","(CByB6F1/J x C3D2F1/J)/J","2023-01-10",16.3600525624179,16,36.58,9.307,0.019,14,30,9,30,50,32
58178,"2024-06-11","Female","(CByB6F1/J x C3D2F1/J)/J","2023-01-10",17.0170827858081,17,36.08,13.65,0.028,22,33,8,33,71,26
58178,"2024-07-09","Female","(CByB6F1/J x C3D2F1/J)/J","2023-01-10",17.9369250985545,18,38.71,11.415,0.024,13,26,10,26,54,42
58178,"2024-08-12","Female","(CByB6F1/J x C3D2F1/J)/J","2023-01-10",19.053876478318,19,35.9,11.6,0.024,12,24,10,24,55,45
58178,"2024-09-10","Female","(CByB6F1/J x C3D2F1/J)/J","2023-01-10",20.0065703022339,20,36.09,10.252,0.021,11,27,11,27,44,44
58178,"2024-10-10","Female","(CByB6F1/J x C3D2F1/J)/J","2023-01-10",20.9921156373193,21,33.06,8.827,0.018,12,22,6,22,60,30
58179,"2024-04-29","Female","(CByB6F1/J x C3D2F1/J)/J","2023-01-10",15.6044678055191,16,43.33,6.787,0.014,10,15,2,15,77,15
58179,"2024-05-22","Female","(CByB6F1/J x C3D2F1/J)/J","2023-01-10",16.3600525624179,16,45.96,3.884,0.008,8,17,4,17,53,27
58179,"2024-06-11","Female","(CByB6F1/J x C3D2F1/J)/J","2023-01-10",17.0170827858081,17,45.63,1.897,0.004,0,1,0,1,0,0
58179,"2024-07-09","Female","(CByB6F1/J x C3D2F1/J)/J","2023-01-10",17.9369250985545,18,44.83,3.878,0.008,6,10,2,10,75,25
58179,"2024-08-12","Female","(CByB6F1/J x C3D2F1/J)/J","2023-01-10",19.053876478318,19,44.5,2.579,0.005,0,3,1,3,0,100
58179,"2024-09-10","Female","(CByB6F1/J x C3D2F1/J)/J","2023-01-10",20.0065703022339,20,46.28,0.325,0.001,0,1,0,1,0,0
58179,"2024-10-10","Female","(CByB6F1/J x C3D2F1/J)/J","2023-01-10",20.9921156373193,21,40.29,0.463,0.001,0,4,2,4,0,100
58180,"2024-04-29","Female","(CByB6F1/J x C3D2F1/J)/J","2023-01-10",15.6044678055191,16,42.13,12.298,0.026,18,34,11,34,56,34
58180,"2024-05-22","Female","(CByB6F1/J x C3D2F1/J)/J","2023-01-10",16.3600525624179,16,41.19,10.813,0.023,19,33,7,33,61,23
58180,"2024-06-11","Female","(CByB6F1/J x C3D2F1/J)/J","2023-01-10",17.0170827858081,17,40.98,10.511,0.022,13,27,11,27,52,44
58180,"2024-07-09","Female","(CByB6F1/J x C3D2F1/J)/J","2023-01-10",17.9369250985545,18,41.32,9.671,0.02,12,24,10,24,55,45
58180,"2024-08-12","Female","(CByB6F1/J x C3D2F1/J)/J","2023-01-10",19.053876478318,19,40.5,12.553,0.026,15,25,6,25,65,26
58180,"2024-09-10","Female","(CByB6F1/J x C3D2F1/J)/J","2023-01-10",20.0065703022339,20,42.71,10.564,0.022,17,27,5,27,68,20
58181,"2024-04-29","Female","(CByB6F1/J x C3D2F1/J)/J","2023-01-10",15.6044678055191,16,40.52,7.326,0.015,10,19,5,19,59,29
58181,"2024-05-22","Female","(CByB6F1/J x C3D2F1/J)/J","2023-01-10",16.3600525624179,16,40.56,6.304,0.013,9,18,6,18,56,38
58181,"2024-06-11","Female","(CByB6F1/J x C3D2F1/J)/J","2023-01-10",17.0170827858081,17,41.14,11.256,0.023,17,31,10,31,59,34
58181,"2024-07-09","Female","(CByB6F1/J x C3D2F1/J)/J","2023-01-10",17.9369250985545,18,41.51,7.764,0.016,12,19,5,19,71,29
58181,"2024-08-12","Female","(CByB6F1/J x C3D2F1/J)/J","2023-01-10",19.053876478318,19,41.6,7.093,0.015,0,12,10,12,0,100
58181,"2024-09-10","Female","(CByB6F1/J x C3D2F1/J)/J","2023-01-10",20.0065703022339,20,41.24,13.004,0.027,17,32,11,32,57,37
58181,"2024-10-10","Female","(CByB6F1/J x C3D2F1/J)/J","2023-01-10",20.9921156373193,21,41.59,5.011,0.01,9,13,1,13,82,9
58182,"2024-04-29","Female","(CByB6F1/J x C3D2F1/J)/J","2023-01-10",15.6044678055191,16,35.5,8.585,0.018,18,27,3,27,72,12
58182,"2024-05-22","Female","(CByB6F1/J x C3D2F1/J)/J","2023-01-10",16.3600525624179,16,32.09,6.521,0.014,13,21,3,21,68,16
58182,"2024-06-11","Female","(CByB6F1/J x C3D2F1/J)/J","2023-01-10",17.0170827858081,17,38.12,9.307,0.019,14,23,6,23,67,29
58182,"2024-07-09","Female","(CByB6F1/J x C3D2F1/J)/J","2023-01-10",17.9369250985545,18,35.04,14.068,0.029,20,35,11,35,61,33
58182,"2024-08-12","Female","(CByB6F1/J x C3D2F1/J)/J","2023-01-10",19.053876478318,19,36.3,4.72,0.01,2,12,7,12,20,70
58182,"2024-09-10","Female","(CByB6F1/J x C3D2F1/J)/J","2023-01-10",20.0065703022339,20,33.8,7.462,0.016,8,18,5,18,50,31
58182,"2024-10-10","Female","(CByB6F1/J x C3D2F1/J)/J","2023-01-10",20.9921156373193,21,36.72,10.596,0.022,14,27,8,27,56,32
58183,"2024-04-29","Female","(CByB6F1/J x C3D2F1/J)/J","2023-01-10",15.6044678055191,16,30.12,10.006,0.021,11,22,9,22,55,45
58183,"2024-05-22","Female","(CByB6F1/J x C3D2F1/J)/J","2023-01-10",16.3600525624179,16,36.84,11.037,0.023,20,36,12,36,59,35
58183,"2024-06-11","Female","(CByB6F1/J x C3D2F1/J)/J","2023-01-10",17.0170827858081,17,32.3,13.646,0.028,16,35,11,35,48,33
58183,"2024-07-09","Female","(CByB6F1/J x C3D2F1/J)/J","2023-01-10",17.9369250985545,18,32.87,5.849,0.012,8,14,3,14,67,25
58183,"2024-08-12","Female","(CByB6F1/J x C3D2F1/J)/J","2023-01-10",19.053876478318,19,32.7,12.094,0.025,10,22,8,22,50,40
58183,"2024-09-10","Female","(CByB6F1/J x C3D2F1/J)/J","2023-01-10",20.0065703022339,20,32.32,14.194,0.03,25,40,9,40,66,24
58183,"2024-10-10","Female","(CByB6F1/J x C3D2F1/J)/J","2023-01-10",20.9921156373193,21,33.01,5.379,0.011,9,14,0,14,75,0
58184,"2024-04-29","Female","(CByB6F1/J x C3D2F1/J)/J","2023-01-10",15.6044678055191,16,39.38,9.314,0.019,10,21,5,21,53,26
58184,"2024-05-22","Female","(CByB6F1/J x C3D2F1/J)/J","2023-01-10",16.3600525624179,16,38.62,4.434,0.009,7,15,4,15,54,31
58184,"2024-06-11","Female","(CByB6F1/J x C3D2F1/J)/J","2023-01-10",17.0170827858081,17,40.22,5.707,0.012,8,13,3,13,73,27
58184,"2024-07-09","Female","(CByB6F1/J x C3D2F1/J)/J","2023-01-10",17.9369250985545,18,39.08,3.356,0.007,2,7,3,7,40,60
58184,"2024-08-12","Female","(CByB6F1/J x C3D2F1/J)/J","2023-01-10",19.053876478318,19,38.7,6.196,0.013,6,12,3,12,60,30
58184,"2024-09-10","Female","(CByB6F1/J x C3D2F1/J)/J","2023-01-10",20.0065703022339,20,39.12,3.319,0.007,0,6,2,5,0,50
58184,"2024-10-10","Female","(CByB6F1/J x C3D2F1/J)/J","2023-01-10",20.9921156373193,21,39.46,5.14,0.011,6,11,3,11,67,33
58185,"2024-04-29","Female","(CByB6F1/J x C3D2F1/J)/J","2023-01-10",15.6044678055191,16,33.26,12.155,0.025,14,31,11,31,48,38
58185,"2024-05-22","Female","(CByB6F1/J x C3D2F1/J)/J","2023-01-10",16.3600525624179,16,34.68,6.815,0.014,10,20,5,20,56,28
58185,"2024-06-11","Female","(CByB6F1/J x C3D2F1/J)/J","2023-01-10",17.0170827858081,17,33.11,7.908,0.016,11,22,7,21,55,35
58185,"2024-07-09","Female","(CByB6F1/J x C3D2F1/J)/J","2023-01-10",17.9369250985545,18,32.54,5.426,0.011,9,16,3,16,64,21
58186,"2024-04-29","Female","(CByB6F1/J x C3D2F1/J)/J","2023-01-10",15.6044678055191,16,35.3,5.948,0.012,6,17,4,17,40,27
58186,"2024-05-22","Female","(CByB6F1/J x C3D2F1/J)/J","2023-01-10",16.3600525624179,16,36.62,4.947,0.01,8,22,2,22,40,10
58186,"2024-06-11","Female","(CByB6F1/J x C3D2F1/J)/J","2023-01-10",17.0170827858081,17,36.7,3.858,0.008,3,13,2,13,27,18
58186,"2024-07-09","Female","(CByB6F1/J x C3D2F1/J)/J","2023-01-10",17.9369250985545,18,37.57,7.126,0.015,11,21,4,21,58,21
58186,"2024-08-12","Female","(CByB6F1/J x C3D2F1/J)/J","2023-01-10",19.053876478318,19,NA,1.76,0.004,1,5,0,5,33,0
58186,"2024-09-10","Female","(CByB6F1/J x C3D2F1/J)/J","2023-01-10",20.0065703022339,20,37.34,3.281,0.007,0,3,1,3,0,100
58186,"2024-10-10","Female","(CByB6F1/J x C3D2F1/J)/J","2023-01-10",20.9921156373193,21,38.39,2.208,0.005,0,3,1,3,0,100
